TR12329-9,Influenza A & B Antigen,Influenza A & B Antigen,,Microbiology
TR12330-7,Mandelate,Mandelate,,Chemistry
TR12331-5,Apolipoprotein C & E,Apolipoprotein C & E,,Chemistry
TR12334-9,Corticotropin Stimulation Timed Test,Corticotropin Stimulation Timed Test,,Chemistry
TR12335-6,Growth Hormone Exercise Stimulation Test,Growth Hormone Exercise Stimulation Test,,Chemistry
TR12336-4,"Clostridium difficile, Illumigene","Clostridium difficile, Illumigene",,Microbiology
TR12339-8,Toluene Metabolite,Toluene Metabolite,,Chemistry
TR12340-6,Foreign Body Culture,Foreign Body Culture,,Microbiology
TR12341-4,Treponema pallidum Antibody IgG,Treponema pallidum Antibody IgG,,Microbiology
TR12342-2,Streptococcal DNAse B Antibody,Streptococcal DNAse B Antibody,,Microbiology
TR12343-0,Chlamydophila psittaci Culture,Chlamydophila psittaci Culture,,Microbiology
TR12344-8,Pulse Field Gel Electrophoresis,Pulse Field Gel Electrophoresis,,Microbiology
TR12345-5,RNA Sequencing,RNA Sequencing,,Microbiology
TR12346-3,Semliki Forest Virus Antibody,Semliki Forest Virus Antibody,,Microbiology
TR12347-1,Snowshoe Hare Virus Antibody,Snowshoe Hare Virus Antibody,,Microbiology
TR12348-9,Sindbis Virus Antibody,Sindbis Virus Antibody,,Microbiology
TR12349-7,Chlamydophila psittaci Serology,Chlamydophila psittaci Serology,,Microbiology
TR12351-3,Yersinia enterocolitica Antibody,Yersinia enterocolitica Antibody,,Microbiology
TR12352-1,Yersinia pseudotuberculosis Antibody,Yersinia pseudotuberculosis Antibody,,Microbiology
TR12353-9,BK Virus PCR,BK Virus PCR,,Microbiology
TR12354-7,Blood Culture Confirmation,Blood Culture Confirmation,,Microbiology
TR12356-2,Miscellaneous Test,Miscellaneous Test,,Pathology
TR12357-0,Miscellaneous Test,Miscellaneous Test,,Microbiology
TR12358-8,Miscellaneous Test,Miscellaneous Test,,Blood Bank
TR12359-6,Miscellaneous Test,Miscellaneous Test,,Hematology
TR12360-4,Glucose Load,Glucose Load,,Chemistry
TR12361-2,Clinical Consultation Microbiology,Clinical Consultation Microbiology,,Microbiology
TR12362-0,Hepatitis E Virus PCR,Hepatitis E Virus PCR,,Microbiology
TR12363-8,HTLV 2 PCR,HTLV 2 PCR,,Microbiology
TR12364-6,HTLV 1PCR,HTLV 1 PCR,,Microbiology
TR12365-3,HIV 2 PCR,HIV 2 PCR,,Microbiology
TR12366-1,HIV 1 PCR,HIV 1 PCR,,Microbiology
TR12367-9,Neurotransmitter Metabolites,Neurotransmitter Metabolites,,Chemistry
TR12368-7,Hepatitis D Virus PCR,Hepatitis D Virus PCR,,Microbiology
TR12369-5,Hemopoietic Progenitor Cells,Hemopoietic Progenitor Cells,,Hematology
TR12370-3,Aciclovir,Aciclovir,,Chemistry
TR12371-1,Beta-Mannosidase,Beta-Mannosidase,,Chemistry
TR12372-9,Chloramphenicol Peak,Chloramphenicol Peak,,Chemistry
TR12373-7,Chloramphenicol Trough,Chloramphenicol Trough,,Chemistry
TR12374-5,Dihydroxyacetone Phosphate acyl-CoA Acyltransferase,Dihydroxyacetone Phosphate acyl-CoA Acyltransferase,,Chemistry
TR12375-2,Diethylene Glycol,Diethylene Glycol,,Chemistry
TR12376-0,Endothelin 1,Endothelin 1,,Chemistry
TR12377-8,"Glycolipid, Thin-layer chromatography","Glycolipid, Thin-layer chromatography",,Chemistry
TR12378-6,Ghrelin,Ghrelin,,Chemistry
TR12379-4,Propofol,Propofol,,Chemistry
TR12380-2,Tetrahydrobiopterin/Neopterin,Tetrahydrobiopterin/Neopterin,,Chemistry
TR12381-0,Tyrosine,Tyrosine,,Chemistry
TR12383-6,21-Hydroxyprogesterone,21-Hydroxyprogesterone,,Chemistry
TR12384-4,S100 Calcium Binding Protein B,S100 Calcium Binding Protein B,,Chemistry
TR12385-1,Corticosterone,Corticosterone,,Chemistry
TR12386-9,N-acetylglucoseamine-6-Sulfatase,N-acetylglucoseamine-6-Sulfatase,,Chemistry
TR12388-5,"Magnesium, Ionized","Magnesium, Ionized",,Chemistry
TR12389-3,5-Methyltetrahydrofolate,5-Methyltetrahydrofolate,,Chemistry
TR12390-1,Pipecolate,Pipecolate,,Chemistry
TR12391-9,Purine Nucleoside Phophorylas,Purine Nucleoside Phophorylas,,Chemistry
TR12392-7,Succinylacetone,Succinylacetone,,Chemistry
TR12393-5,Succinyladenosine,Succinyladenosine,,Chemistry
TR12394-3,"Guanosine Monophosphate, Cyclic","Guanosine Monophosphate, Cyclic",,Chemistry
TR12395-0,Disaccharidase,Disaccharidase,,Chemistry
TR12396-8,Thiopurine Metabolites,Thiopurine Metabolites,,Chemistry
TR12397-6,Porphyrin Precursors,Porphyrin Precursors,,Chemistry
TR12398-4,Canary droppings,Canary droppings,,Allergens
TR12399-2,Canary serum,Canary serum,,Allergens
TR12400-8,Creatine Disorders Panel,Creatine Disorders Panel,,Chemistry
TR12401-6,Alpha Thalassemia DNA,Alpha Thalassemia DNA,,Chemistry
TR12402-4,Glycine,Glycine,,Chemistry
TR12403-2,Cerebrospinal Fluid Analysis,Cerebrospinal Fluid Analysis,,Hematology
TR12404-0,HIV Antiretrovirals,HIV Antiretrovirals,,Chemistry
TR12405-7,Cache Valley Virus PCR,Cache Valley Virus PCR,,Microbiology
TR12406-5,Snowshoe Hare Virus PCR,Snowshoe Hare Virus PCR,,Microbiology
TR12407-3,Jamestown Canyon Virus PCR,Jamestown Canyon Virus PCR,,Microbiology
TR12408-1,St Louis Encephalitis Virus PCR,St Louis Encephalitis Virus PCR,,Microbiology
TR12409-9,Borrelia afzelii Antibody,Borrelia afzelii Antibody,,Microbiology
TR12410-7,Borrelia garinii Antibody,Borrelia garinii Antibody,,Microbiology
TR12411-5,N-methyl D-aspartate Antibody,N-methyl D-aspartate Antibody,,Immunology
TR12412-3,Lymphocytic Choriomeningitis Virus PCR,Lymphocytic Choriomeningitis Virus PCR,,Microbiology
TR12413-1,Snowshoe Hare Virus IgM,Snowshoe Hare Virus IgM,,Microbiology
TR12414-9,Phytonadione,Phytonadione,,Chemistry
TR12415-6,Formate,Formate,,Chemistry
TR12416-4,Clonidine Stimulation Test,Clonidine Stimulation Test,,Chemistry
TR12417-2,Alpha 1-Microglobulin,Alpha 1-Microglobulin,,Chemistry
TR12418-0,Coagulation Mixing Study,Coagulation Mixing Study,,Hematology
TR12419-8,Blood Bank Comment,Blood Bank Comment,,Blood Bank
TR12420-6,Streptococcus pneumoniae Typing,Streptococcus pneumoniae Typing,,Microbiology
TR12421-4,Biotinidase Deficiency,Biotinidase Deficiency,,Chemistry
TR12422-2,Cortisol Pre,Cortisol Pre,,Chemistry
TR12423-0,Cortisol Post,Cortisol Post,,Chemistry
TR12424-8,Citrullinemias and Argininosuccinate Lyase Deficiency,Citrullinemias and Argininosuccinate Lyase Deficiency,,Chemistry
TR12425-5,Homocystinuria and the Hypermethioninemias,Homocystinuria and the Hypermethioninemias,,Chemistry
TR12426-3,Sickle Cell and Other Hemoglobinopathies,Sickle Cell and Other Hemoglobinopathies,,Chemistry
TR12427-1,Long Chain Hydroxyl Acyl Dehydrogenase and Mitochondrial Trifunctional Protein Deficiencies,Long Chain Hydroxyl Acyl Dehydrogenase and Mitochondrial Trifunctional Protein Deficiencies,,Chemistry
TR12428-9,Medium Chain Acyl Dehydrogenase Deficiency/Glutaric Acidemia Type 2,Medium Chain Acyl Dehydrogenase Deficiency/Glutaric Acidemia Type 2,,Chemistry
TR12429-7,Phenylketonuria and Related Disorders,Phenylketonuria and Related Disorders,,Chemistry
TR12430-5,Riboflavin,Riboflavin,,Chemistry
TR12431-3,Pantothenate,Pantothenate,,Chemistry
TR12432-1,Biotin,Biotin,,Chemistry
TR12433-9,Trichloroacetate,Trichloroacetate,,Chemistry
TR12434-7,Multiple Drug Resistant Organism Screen,Multiple Drug Resistant Organism Screen,,Microbiology
TR12435-4,Urethra Culture,Urethra Culture,,Microbiology
TR12436-2,Chlamydophilia psittaci Antibodies IgA,Chlamydophilia psittaci Antibodies IgA,,Microbiology
TR12437-0,Mycoplasma pneumoniae Antibodies IgM,Mycoplasma pneumoniae Antibodies IgM,,Microbiology
TR12438-8,Rickettsia rickettsii Antibodies IgM,Rickettsia rickettsii Antibodies IgM,,Microbiology
TR12439-6,Rickettsia typhi Antibodies IgM,Rickettsia typhi Antibodies IgM,,Microbiology
TR12440-4,Snowshoe Hare Virus IgG,Snowshoe Hare Virus IgG,,Microbiology
TR12441-2,Malarial Parasitemia Level,Malarial Parasitemia Level,,Hematology
TR12442-0,Tobramycin 10h Post Dose,Tobramycin 10h Post Dose,,Chemistry
TR12443-8,Gentamicin 10h Post Dose,Gentamicin 10h Post Dose,,Chemistry
TR12444-6,Anti Tuberculosis Drug Level,Anti Tuberculosis Drug Level,,Chemistry
TR12445-3,Factor II Ecarin,Factor II Ecarin,,Hematology
TR12446-1,Sulfites,Sulfites,,Chemistry
TR12447-9,Cat Dander,Cat Dander,,Allergens
TR12448-7,Dog Dander and Epithelium,Dog Dander and Epithelium,,Allergens
TR12449-5,Dermatophagoides farinae and Dermatophagoide pteronyssinus House dust mite,Dermatophagoides farinae and Dermatophagoide pteronyssinus House Dust Mite,,Allergens
TR12450-3,Anti-IgA,Anti-IgA,,Blood Bank
TR12451-1,Fungal Serology,Fungal Serology,,Microbiology
TR12452-9,Intrauterine Device Culture,Intrauterine Device Culture,,Microbiology
TR12453-7,Heparan-N-Sulphatase,Heparan-N-Sulphatase,,Chemistry
TR12454-5,Lactase/Creatinine,Lactase/Creatinine,,Chemistry
TR12455-2,Urate/Creatinine,Urate/Creatinine,,Chemistry
TR12456-0,Hematology Comment,Hematology Comment,,Hematology
TR12457-8,"Fatty Acid Oxidization Defects, Others","Fatty Acid Oxidization Defects, Others",,Chemistry
TR12458-6,"Glucose Tolerance Test Pre dose, Gestational","Glucose Tolerance Test Pre dose, Gestational",,Chemistry
TR12459-4,"Glucose Tolerance Test 1h , Gestational","Glucose Tolerance Test 1h, Gestational",,Chemistry
TR12460-2,"Glucose Tolerance Test 2h, Gestational","Glucose Tolerance Test 2h, Gestational",,Chemistry
TR12461-0,Phage Typing,Phage Typing,,Microbiology
TR12462-8,Benzene Metabolite,Benzene Metabolite,,Chemistry
TR12463-6,Peritoneal Culture,Peritoneal Culture,,Microbiology
TR12464-4,Hepatitis G Virus Detection,Hepatitis G Virus Detection,,Microbiology
TR12465-1,Frozen Section,Frozen Section,,Pathology
TR12466-9,Mercury and Amalgam Lymphocyte Stimulation,Mercury and Amalgam Lymphocyte Stimulation,,Chemistry
TR12467-7,Implants Lymphocyte Stimulation,Implants Lymphocyte Stimulation,,Chemistry
TR12468-5,"Autoimmune, Dental, Fertility Lymphocyte Stimulation","Autoimmune, Dental, Fertility Lymphocyte Stimulation",,Hematology
TR12469-3,Differential Direct Antiglobulin,Differential Direct Antiglobulin,,Blood Bank
TR12470-1,Epstein Barr Virus Semi Quantitative,Epstein Barr Virus Semi Quantitative,,Microbiology
TR12471-9,Time and Volume,Time and Volume,,Chemistry
TR12472-7,von Willebrand Factor Cleaving Protease Activity,von Willebrand Factor Cleaving Protease Activity,,Hematology
TR12473-5,Cytomegalovirus Semi Quantitative,Cytomegalovirus Semi Quantitative,,Microbiology
TR12474-3,von Willebrand Factor Cleaving Protease Inhibitor,von Willebrand Factor Cleaving Protease Inhibitor,,Hematology
TR12475-0,Cholesterol Non HDL,Cholesterol Non HDL,,Chemistry
TR12476-8,Betke-Kleihauer Test,Betke-Kleihauer Test,,Hematology
TR12477-6,Choloracetate Esterase Stain,Choloracetate Esterase Stain,,Hematology
TR12479-2,Renal Function Panel,Renal Function Panel,,Chemistry
TR12480-0,Oncology Panel,Oncology Panel,,Chemistry
TR12481-8,Fecal Leukocytes,Fecal Leukocytes,,Microbiology
TR12482-6,"3 Methylcrotonic, Hydroxymethylglutaric, Methylglutaconic, 2-Methyl, 3-Hydroxybutyric Acidemias, or Beta Ketothiolase Deficiency","3 Methylcrotonic, Hydroxymethylglutaric, Methylglutaconic, 2-Methyl, 3-Hydroxybutyric Acidemias, or Beta Ketothiolase Deficiency",,Chemistry
TR12483-4,Severe Combined Immunodeficiency Syndrome,Severe Combined Immunodeficiency Syndrome,,Chemistry
TR12484-2,Carnitine Palmitoyltransferase 1 Deficiency,Carnitine Palmitoyltransferase 1 Deficiency,,Chemistry
TR12485-9,Carnitine Palmitoyltransferase 2 Deficiency,Carnitine Palmitoyltransferase 2 Deficiency,,Chemistry
TR12486-7,Propionic and/or Methylmalonic Acidemias,Propionic and/or Methylmalonic Acidemias,,Chemistry
TR12487-5,Insulin-Like Growth Factor Binding Protein 2,Insulin-Like Growth Factor Binding Protein 2,,Chemistry
TR12490-9,"Acanthamoeba PCR, Real Time","Acanthamoeba PCR, Real Time",,Microbiology
TR12491-7,"Mycobacteria Culture, Additional Isolate","Mycobacteria Culture, Additional Isolate",,Microbiology
TR12492-5,"Mycobacteria Smear, Concentrate","Mycobacteria Smear, Concentrate",,Microbiology
TR12493-3,"Mycobacteria Smear, Direct","Mycobacteria Smear, Direct",,Microbiology
TR12494-1,"Mycobacterium tuberculosis Complex Drug Susceptibility, Second Line","Mycobacterium tuberculosis Complex Drug Susceptibility, Second Line",,Microbiology
TR12495-8,"Mycobacterium tuberculosis Complex Drug Susceptibility, First Line","Mycobacterium tuberculosis Complex Drug Susceptibility, First Line",,Microbiology
TR12496-6,"Leishmania PCR, Real Time","Leishmania PCR, Real Time",,Microbiology
TR12497-4,"Bordetella PCR, Real Time","Bordetella PCR, Real Time",,Microbiology
TR12498-2,Chlamydophila + Mycoplasma PCR,Chlamydophila + Mycoplasma PCR,,Microbiology
TR12499-0,Cytomegalovirus Shell Vial Culture,Cytomegalovirus Shell Vial Culture,,Microbiology
TR12500-5,"Mycobacterium tuberculosis Complex, Further Speciation","Mycobacterium tuberculosis Complex, Further Speciation",,Microbiology
TR12501-3,Influenza Virus Strain Typing,Influenza Virus Strain Typing,,Microbiology
TR12502-1,Group A Streptococcus Culture,Group A Streptococcus Culture,,Microbiology
TR12504-7,Herpes Simplex Virus 1 Antigen,Herpes Simplex Virus 1 Antigen,,Microbiology
TR12505-4,Herpes Simplex Virus 2 Antigen,Herpes Simplex Virus 2 Antigen,,Microbiology
TR12506-2,Leishmania PCR,Leishmania PCR,,Microbiology
TR12507-0,Leptospira PCR,Leptospira PCR,,Microbiology
TR12508-8,Borrelia burgdorferi PCR,Borrelia burgdorferi PCR,,Microbiology
TR12509-6,Functional erm41 Gene by Sequencing,Functional erm41 Gene by Sequencing,,Microbiology
TR12510-4,Antibiotic Susceptibility,Antibiotic Susceptibility,,Microbiology
TR12511-2,Influenza Virus Antiviral Resistance,Influenza Virus Antiviral Resistance,,Microbiology
TR12512-0,Enteric Identification,Enteric Identification,,Microbiology
TR12513-8,Bacterial Identification,Bacterial Identification,,Microbiology
TR12514-6,Chlamydophila pneumoniae Serology,Chlamydophila pneumoniae Antibody,,Microbiology
TR12515-3,Non-tuberculous Mycobacteria Susceptibility,Non-tuberculous Mycobacteria Susceptibility,,Microbiology
TR12516-1,Cryptosporidium PCR,Cryptosporidium PCR,,Microbiology
TR12517-9,Varicella Zoster Virus Antigen,Varicella Zoster Virus Antigen,,Microbiology
TR12518-7,Shiga Toxin PCR,Shiga Toxin PCR,,Microbiology
TR12519-5,Aerobic Actinomycetes Culture,Aerobic Actinomycetes Culture,,Microbiology
TR12521-1,Aerobic Actinomycetes Susceptibility,Aerobic Actinomycetes Susceptibility,,Microbiology
TR12522-9,"Measles Virus PCR, Real Time","Measles Virus PCR, Real Time",,Microbiology
TR12523-7,Measles Virus Genotyping,Measles Virus Genotyping,,Microbiology
TR12524-5,"Human Metapneumovirus PCR, Multiplex","Human Metapneumovirus PCR, Multiplex",,Microbiology
TR12525-2,Mycobacterium tuberculosis Complex PCR,Mycobacterium tuberculosis Complex PCR,,Microbiology
TR12526-0,"Mumps Virus PCR, Real Time","Mumps Virus PCR, Real Time",,Microbiology
TR12527-8,Mumps Virus Genotyping,Mumps Virus Genotyping,,Microbiology
TR12528-6,Mycobacterium abscessus Subspeciation,Mycobacterium abscessus Subspeciation,,Microbiology
TR12529-4,Mycobacterium leprae PCR,Mycobacterium leprae PCR,,Microbiology
TR12530-2,Powassan Virus Hemagglutination Inhibition,Powassan Virus Hemagglutination Inhibition,,Microbiology
TR12531-0,"Human Bocavirus PCR, Multiplex","Human Bocavirus PCR, Multiplex",,Microbiology
TR12532-8,"Human Coronavirus 229E PCR, Multiplex","Human Coronavirus 229E PCR, Multiplex",,Microbiology
TR12533-6,"Human Coronavirus 229E/NL63 PCR, Multiplex","Human Coronavirus 229E/NL63 PCR, Multiplex",,Microbiology
TR12534-4,"Human Coronavirus HKU1 PCR, Multiplex","Human Coronavirus HKU1 PCR, Multiplex",,Microbiology
TR12535-1,"Human Coronavirus NL63 PCR, Multiplex","Human Coronavirus NL63 PCR, Multiplex",,Microbiology
TR12536-9,"Human Coronavirus OC43 PCR, Multiplex","Human Coronavirus OC43 PCR, Multiplex",,Microbiology
TR12537-7,"Enterovirus + Rhinovirus PCR, Multiplex","Enterovirus + Rhinovirus PCR, Multiplex",,Microbiology
TR12538-5,"Enterovirus PCR, Multiplex","Enterovirus PCR, Multiplex",,Microbiology
TR12540-1,"Adenovirus PCR, Multiplex","Adenovirus PCR, Multiplex",,Microbiology
TR12541-9,"Influenza A Virus PCR, Multiplex","Influenza A Virus PCR, Multiplex",,Microbiology
TR12542-7,"Influenza A Virus PCR, Real Time","Influenza A Virus PCR, Real Time",,Microbiology
TR12543-5,"Influenza A Subtype PCR, Real Time","Influenza A Subtype PCR, Real Time",,Microbiology
TR12544-3,"Influenza B Virus PCR, Multiplex","Influenza B Virus PCR, Multiplex",,Microbiology
TR12545-0,"Influenza B Virus PCR, Real Time","Influenza B Virus PCR, Real Time",,Microbiology
TR12546-8,Influenza A + B Virus Direct ICT,Influenza A + B Virus Direct ICT,,Microbiology
TR12547-6,"Parainfluenza 1 PCR, Multiplex","Parainfluenza 1 PCR, Multiplex",,Microbiology
TR12548-4,"Parainfluenza 2 PCR, Multiplex","Parainfluenza 2 PCR, Multiplex",,Microbiology
TR12549-2,"Parainfluenza 3 PCR, Multiplex","Parainfluenza 3 PCR, Multiplex",,Microbiology
TR12550-0,"Parainfluenza 4 PCR, Multiplex","Parainfluenza 4 PCR, Multiplex",,Microbiology
TR12551-8,"Rhinovirus A PCR, Multiplex","Rhinovirus A PCR, Multiplex",,Microbiology
TR12552-6,"Rhinovirus PCR, Multiplex","Rhinovirus PCR, Multiplex",,Microbiology
TR12553-4,"Rhinovirus A/B/C PCR, Multiplex","Rhinovirus A/B/C PCR, Multiplex",,Microbiology
TR12554-2,Rotavirus Direct ICT,Rotavirus Direct ICT,,Microbiology
TR12555-9,"Respiratory Syncytial Virus A PCR, Multiplex","Respiratory Syncytial Virus A PCR, Multiplex",,Microbiology
TR12556-7,"Respiratory Syncytial Virus B PCR, Multiplex","Respiratory Syncytial Virus B PCR, Multiplex",,Microbiology
TR12557-5,West Nile Virus PCR,West Nile Virus PCR,,Microbiology
TR12558-3,Respiratory Syncytial Virus Direct ICT,Respiratory Syncytial Virus Direct ICT,,Microbiology
TR12559-1,Rubella Virus PCR,Rubella Virus PCR,,Microbiology
TR12560-9,"SARS Coronavirus PCR, Multiplex","SARS Coronavirus PCR, Multiplex",,Microbiology
TR12561-7,"Streptococcus pneumoniae PCR, Real Time","Streptococcus pneumoniae PCR, Real Time",,Microbiology
TR12562-5,Toxoplasma gondii PCR,Toxoplasma gondii PCR,,Microbiology
TR12563-3,Staphylococcus species Vancomycin Susceptibility,Staphylococcus species Vancomycin Susceptibility,,Microbiology
TR12564-1,Trypanosoma cruzi PCR,Trypanosoma cruzi PCR,,Microbiology
TR12565-8,Virus Culture,Virus Culture,,Microbiology
TR12566-6,Rapid Respiratory Virus Culture,Rapid Respiratory Virus Culture,,Microbiology
TR12567-4,Vancomycin Resistant Enterococcus Confirmation,Vancomycin Resistant Enterococcus Confirmation,,Microbiology
TR12568-2,Shiga Toxin EIA,Shiga Toxin EIA,,Microbiology
TR12569-0,Alpha Glycoprotein Subunit,Alpha Glycoprotein Subunit,,Chemistry
TR12570-8,Machupo Virus Antibody,Machupo Virus Antibody,,Microbiology
TR12571-6,Murray Valley encephalitis Virus Antibody,Murray Valley encephalitis Virus Antibody,,Microbiology
TR12572-4,MERS Coronavirus PCR,MERS Coronavirus PCR,,Microbiology
TR12573-2,Leptospira IgM Antibody,Leptospira IgM Antibody,,Microbiology
TR12574-0,Lassa Fever Virus Antibody,Lassa Fever Virus Antibody,,Microbiology
TR12575-7,Rickettsia typhi Antibody,Rickettsia typhi Antibody,,Microbiology
TR12576-5,"Malaria PCR, Real Time","Malaria PCR, Real Time",,Microbiology
TR12577-3,Leishmania donovani IgG Antibody,Leishmania donovani IgG Antibody,,Microbiology
TR12578-1,Hendra Virus Antibody,Hendra Virus Antibody,,Microbiology
TR12579-9,Haemophilus influenzae Antibody,Haemophilus influenzae Antibody,,Microbiology
TR12580-7,Rubella Virus IgG Antibody Avidity,Rubella Virus IgG Antibody Avidity,,Microbiology
TR12581-5,Borrelia burgdorferi European Antibody,Borrelia burgdorferi European Antibody,,Microbiology
TR12582-3,Mycobacteria Culture; Isolate for Identification,Mycobacteria Culture; Isolate for Identification,,Microbiology
TR12583-1,Beta Trace Protein,Beta Trace Protein,,Chemistry
TR12584-9,Protein S,Protein S,,Chemistry
TR12585-6,Other Amino Acidopathies,Other Amino Acidopathies,,Chemistry
TR12586-4,Malaria Rapid Test,Malaria Rapid Test,,Hematology
TR12587-2,Ascaris Antibody IgG,Ascaris Antibody IgG,,Microbiology
TR12588-0,Epstein Barr Virus Antibody IgG IgM,Epstein Barr Virus Antibody IgG IgM,,Microbiology
TR12589-8,Aerobic Actinomycetes Identification,Aerobic Actinomycetes Identification,,Microbiology
TR12590-6,Entamoeba histolytica Antibody IgG,Entamoeba histolytica Antibody IgG,,Microbiology
TR12591-4,Corynebacterium diphtheriae Toxin Antibody IgG,Corynebacterium diphtheriae Toxin Antibody IgG,,Microbiology
TR12592-2,Dengue Virus Antibody IgM,Dengue Virus Antibody IgM,,Microbiology
TR12593-0,Crimean Congo Hemorrhagic Fever Virus Antibody,Crimean Congo Hemorrhagic Fever Virus Antibody,,Microbiology
TR12594-8,Bartonella Antibody IgG,Bartonella Antibody IgG,,Microbiology
TR12595-5,Dengue Virus Antibody IgG,Dengue Virus Antibody IgG,,Microbiology
TR12596-3,Plasmodium vivax and/or Plasmodium falciparum Antibody,Plasmodium vivax and/or Plasmodium falciparum Antibody,,Microbiology
TR12597-1,MERS Coronavirus Sequencing,MERS Coronavirus Sequencing,,Microbiology
TR12598-9,"Legionella PCR, Real Time","Legionella PCR, Real Time",,Microbiology
TR12599-7,Malaria Microscopy,Malaria Microscopy,,Microbiology
TR12600-3,MERS Coronavirus Antibody,MERS Coronavirus Antibody,,Microbiology
TR12601-1,"Neisseria meningitidis PCR, Real Time","Neisseria meningitidis PCR, Real Time",,Microbiology
TR12602-9,Nipah Virus Antibody,Nipah Virus Antibody,,Microbiology
TR12603-7,"Norovirus PCR, Real Time","Norovirus PCR, Real Time",,Microbiology
TR12604-5,Parasite Identification,Parasite Identification,,Microbiology
TR12605-2,"Staphylococcus aureus PCR, Multiplex","Staphylococcus aureus PCR, Multiplex",,Microbiology
TR12606-0,Toxoplasma gondii IgG Antibody Avidity,Toxoplasma gondii IgG Antibody Avidity,,Microbiology
TR12607-8,Trypanosoma brucei rhodisiense and/or Trypanosoma gambiense Antibody,Trypanosoma brucei rhodisiense and/or Trypanosoma gambiense Antibody,,Microbiology
TR12608-6,Trypanosoma cruzi Antibody,Trypanosoma cruzi Antibody,,Microbiology
TR12609-4,Haemophilus influenzae PCR,Haemophilus influenzae PCR,,Microbiology
TR12610-2,"Pneumocystis jirovecii, Microscopy","Pneumocystis jirovecii,  Microscopy",,Microbiology
TR12611-0,Hepatitis C Virus Drug Resistance,Hepatitis C Virus Drug Resistance,,Microbiology
TR12612-8,Fluid Culture Confirmation,Fluid Culture Confirmation,,Microbiology
TR12613-6,"Autopsy, Stillbirth","Autopsy, Stillbirth",,Pathology
TR12614-4,Methylene Blue Stain,Methylene Blue Stain,,Microbiology
TR12615-1,Haptoglobin Fractionation,Haptoglobin Fractionation,,Chemistry
TR12616-9,Cryofibrinogen Crit Characterization,Cryofibrinogen Crit Characterization,,Hematology
TR12617-7,Yellow Fever Virus PCR,Yellow Fever Virus PCR,,Microbiology
TR12618-5,Chlamydia trachomatis Antibody,Chlamydia trachomatis Antibody,,Microbiology
TR12619-3,Phensuximide,Phensuximide,,Chemistry
TR12620-1,Methylhippurate,Methylhippuric Acid,,Chemistry
TR12621-9,"Syphilis, Western Blot","Syphilis, Western Blot",,Microbiology
TR12622-7,Borrelia species European Antibody,Borrelia species European Antibody,,Microbiology
TR12623-5,Neonatal Alloimmune Thrombocytopenia - Fetal,Neonatal Alloimmune Thrombocytopenia - Fetal,,Hematology
TR12624-3,Post Transfusion Purpura,Post Transfusion Purpura,,Hematology
TR12625-0,Autoimmune Thrombocytopenia,Autoimmune Thrombocytopenia,,Hematology
TR12626-8,Thrombotic Thrombocytopenic Purpura,Thrombotic Thrombocytopenic Purpura,,Hematology
TR12627-6,Drug Induced Thrombocytopenia,Drug Induced Thrombocytopenia,,Hematology
TR12628-4,Entamoeba histolytica/ Entamoeba dispar Differentiation,Entamoeba histolytica/ Entamoeba dispar Differentiation,,Microbiology
TR12629-2,Neonatal Alloimmune Thrombocytopenia,Neonatal Alloimmune Thrombocytopenia,,Hematology
TR12630-0,Hepatitis B Virus e Serology,Hepatitis B Virus e Serology,,Microbiology
TR12631-8,Sander vitreus,Walleye Pike,,Allergens
TR12632-6,Myeloperoxidase,Myeloperoxidase,,Chemistry
TR12633-4,Influenza Virus A+Influenza Virus B+Respiratory Syncytial Virus PCR,Influenza Virus A + Influenza Virus B + Respiratory Syncytial Virus PCR,,Microbiology
TR12634-2,Tropheryma whipplei NAAT,Tropheryma whipplei NAAT,,Microbiology
TR12635-9,Everolimus,Everolimus,,Chemistry
TR12636-7,Gulf Flounder,Gulf Flounder,,Allergens
TR12637-5,"Respiratory Virus Panel PCR, Multiplex","Respiratory Virus Panel PCR, Multiplex",,Microbiology
TR12638-3,Alfalfa,Alfalfa,,Allergens
TR12639-1,Body Mass Index,Body Mass Index,,Clinical
TR12640-9,Blood Bank Panel,Blood Bank Panel,,Blood Bank
TR12641-7,Semen Analysis Post-Vasovasostomy,Semen Analysis Post-Vasovasostomy,,Pathology
TR12642-5,Urea/Creatinine Ratio,Urea/Creatinine Ratio,,Chemistry
TR12643-3,Hepatitis C Virus,Hepatitis C Virus,,Microbiology
TR12644-1,Hepatitis B Virus RNA,Hepatitis B Virus RNA,,Microbiology
TR12645-8,Complete Blood Count + Reticulocyte Count,Complete Blood Count + Reticulocyte Count,,Hematology
TR12646-6,Epstein Barr Virus Quantitative,Epstein Barr Virus Quantitative,,Microbiology
TR12647-4,Thrombin Time Dysfibrinogen,Thrombin Time Dysfibrinogen,,Hematology
TR12649-0,Entamoeba histolytica,Entamoeba histolytica,,Microbiology
TR12650-8,Troponin T. high sensitivity,Troponin T. High Sensitivity,,Chemistry
TR12651-6,Sodium; Ultracentrifugate,Sodium; Ultracentrifugate,,Chemistry
TR12652-4,Allergic Lung Serology Panel,Allergic Lung Serology Panel,,Microbiology
TR12653-2,Ebola Virus PCR,Ebola Virus PCR,,Microbiology
TR12654-0,"Enterovirus PCR, Real Time","Enterovirus PCR, Real Time",,Microbiology
TR12655-7,Enterovirus Serotyping PCR,Enterovirus Serotyping PCR,,Microbiology
