71641-5,Macrophages/leukocytes,"Macrophages/Leukocytes, Manual count; Body fld",
71645-6,Neutrophils.band form/leukocytes,Band form neutrophils/Leukocytes;Body Fld; Manual,
71646-4,Eosinophils/leukocytes,Eosinophils/Leukocytes;Body Fld; Manual,
7164-7,Hymenoclea salsola Ab.IgE,White Burrobrush IgE,
71647-2,Basophils/leukocytes,Basophils/Leukocytes; Body Fld; Manual,
71648-0,Monocytes/leukocytes,Monocytes/Leukocytes; Body Fld; Manual,
71649-8,Lymphocytes/leukocytes,Lymphocytes/Leukocytes; Body Fld; Manual,
71650-6,Neutrophils.segmented/leukocytes,Segmented neutrophils/Leukocytes; Body Fld; Manual,
71657-1,Neutrophils.band form/leukocytes,Band form neutrophils/Leukocytes; CSF; Manual,
71658-9,Neutrophils/leukocytes,Neutrophils/Leukocytes; CSF; Manual,
71659-7,Monocytes/leukocytes,Monocytes/Leukocytes; CSF; Manual,
71660-5,Lymphocytes/leukocytes,Lymphocytes/Leukocytes; CSF; Manual,
71661-3,Eosinophils/leukocytes,Eosinophils/Leukocytes; CSF; Manual,
7166-2,Burwood Ab.IgE,Burwood IgE,
71662-1,Basophils/leukocytes,Basophils/Leukocytes; CSF; Manual,
71664-7,Smudge cells/leukocytes,Smudge Cells/Leukocytes; Manual count,
71665-4,Lymphocytes.variant/leukocytes,Variant lymphocytes/Leukocytes; Manual,
7167-0,Butterfly Ab.IgE,Butterfly IgE,
71670-4,Neutrophils.band form/leukocytes,Band form neutrophils/Leukocytes; Manual,
71671-2,Neutrophils/leukocytes,Neutrophils/Leukocytes; Manual,
71672-0,Monocytes/leukocytes,Monocytes/Leukocytes; Manual,
71673-8,Lymphocytes/leukocytes,Lymphocytes/Leukocytes: Manual,
71674-6,Eosinophils/leukocytes,Eosinophils/Leukocytes; Manual,
71675-3,Basophils/leukocytes,Basophils/Leukocytes; Manual,
71676-1,Neutrophils/leukocytes,Neutrophils/Leukocytes; Automated,
71677-9,Monocytes/leukocytes,Monocytes/Leukocytes; Automated,
71678-7,Lymphocytes/leukocytes,Lymphocytes/Leukocytes; Automated,
71679-5,Eosinophils/leukocytes,Eosinophils/Leukocytes; Automated,
71680-3,Basophils/leukocytes,Basophils/Leukocytes; Automated,
7168-8,Buttermilk basophil bound Ab,Buttermilk Basophil Bound antibody; Blood,
71689-4,Mononuclear cells,Mononuclear Cells; Fld,
71690-2,Nucleated cells,Nucleated Cells; Body Fluid; Automated,
71691-0,Hematopoietic Progenitor Cells,Hematopoietic Progenitor Cells; Blood,
71692-8,Platelets.reticulated,Platelets Reticulated,
71693-6,Platelets.reticulated/100 platelets,Platelets Reticulated/100 Platelets,
71694-4,Hemoglobin,Hemoglobin In Reticulocytes,
71695-1,Granulocytes.immature/100 leukocytes,Granulocytes Immature/100 Leukocytes,
7169-6,Brassica oleracea var capitata Ab.IgE,Cabbage IgE,300001.533.000
71696-9,Polymorphonuclear cells/100 leukocytes,Polymorphonuclear Cells/100 Leukocytes; Fld,
71697-7,Mononuclear cells/100 leukocytes,Mononuclear Cells/100 Leukocytes; Fld,
71698-5,Polymorphonuclear cells,Polymorphonuclear Cells; Fld,
7170-4,Brassica oleracea var capitata Ab.IgG,Cabbage IgG,
7171-2,Canary feather Ab.IgE,Canary Feather IgE,300001.723.000
71719-9,Mycobacterium avium complex DNA,Mycobacterium avium Complex DNA; PCR/NAAT,
7172-0,Candida albicans Ab.IgG,Candida albicans antibody IgG,
7173-8,Candida albicans basophil bound Ab,Candida albicans Basophil Bound antibody; Blood,
7174-6,Candida sp Ab.IgG,Candida IgG,
7176-1,Cucumis melo spp Ab.IgG,Melon IgG,
7177-9,Cucumis melo spp basophil bound Ab,Melon Basophil Bound antibody; Blood,
7178-7,Carum carvi Ab.IgE,Caraway IgE,
717-9,Hemoglobin,Hemoglobin; Blood,
71790-0,Calcium,Calcium; Urine; Timed,
7179-5,Ceratonia siliqua Ab.IgE,Carob IgE,
7180-3,Daucus carota Ab.IgG,Carrot IgG,
7181-1,Daucus carota basophil bound Ab,Carrot Basophil Bound antibody; Blood,
71828-8,Hematocrit,Hematocrit DF Ratio; Body fluid,
7182-9,Casein Ab.IgG,Casein IgG,
71829-6,Hematocrit,Hematocrit DF Ratio; Blood Venous,
71830-4,Hematocrit,Hematocrit DF Ratio; Blood Venous,
71831-2,Hematocrit,Hematocrit DF Ratio; Blood Capillary,
71832-0,Hematocrit,Hematocrit DF Ratio; Blood Arterial,
71833-8,Hematocrit,"Hematocrit DF Ratio; Blood, Automated",
71834-6,Cryoglobulin/Serum.total,Cryoglobulin/Total Serum DF Ratio,
71835-3,Oxygen inhaled,Oxygen inhaled DF Ratio,
71836-1,Oxyhemoglobin/Hemoglobin.total,Oxyhemoglobin/Total Hemoglobin DF Ratio; Blood Venous,
7183-7,Anacardium occidentale Ab.IgG,Cashew Nut IgG,
71837-9,Oxyhemoglobin/Hemoglobin.total,Oxyhemoglobin/Total Hemoglobin DF Ratio; Blood Mixed Venous,
71838-7,Oxyhemoglobin/Hemoglobin.total,Oxyhemoglobin/Total Hemoglobin DF Ratio; Blood Capillary,
71839-5,Oxyhemoglobin/Hemoglobin.total,Oxyhemoglobin/Total Hemoglobin DF Ratio; Blood Arterial,
71840-3,Oxyhemoglobin/Hemoglobin.total,Oxyhemoglobin/Total Hemoglobin DF Ratio; Blood,
71841-1,Oxygen saturation,Oxygen saturation DF Ratio; Blood Venous (pp),
71842-9,Oxygen saturation,Oxygen saturation DF Ratio; Blood Capillary (pp),
71843-7,Oxygen saturation,Oxygen saturation DF Ratio; Blood Arterial (pp),
71844-5,Oxygen saturation,Oxygen saturation DF Ratio; Blood (pp),
7184-5,Cat epithelium Ab.IgG,Cat Epithelium IgG,
71845-2,Oxygen saturation,Oxygen saturation DF Ratio; Blood Venous,
71846-0,Oxygen saturation,Oxygen saturation DF Ratio; Blood Mixed Venous,
71847-8,Oxygen saturation,Oxygen Saturation; Venous Cord Bld,
71848-6,Oxygen saturation,Oxygen saturation DF Ratio; Blood Cord Arterial,
71849-4,Oxygen saturation,Oxygen saturation DF Ratio; Blood Cord,
71850-2,Oxygen saturation,"Oxygen saturation DF Ratio; Blood Capillary, Oximetry",
71851-0,Oxygen saturation,Oxygen saturation DF Ratio; Blood Capillary,
7185-2,Cat epithelium basophil bound Ab,Cat Epithelium Basophil Bound antibody; Blood,
71852-8,Oxygen saturation,Oxygen saturation DF Ratio; Blood Arterial,
71853-6,Oxygen saturation,Oxygen saturation DF Ratio; Blood,
71854-4,Deoxyhemoglobin/Hemoglobin.total,Deoxyhemoglobin/Total Hemoglobin DF Ratio; Blood Arterial,
71855-1,Hemoglobin.other/Hemoglobin.total,Hemoglobin.other/Total Hemoglobin DF Ratio; Blood (elect),
71856-9,Hemoglobin.other/Hemoglobin.total,Hemoglobin.other/Total Hemoglobin DF Ratio; Blood (HPLC),
71857-7,Hemoglobin S/Hemoglobin.total,Hemoglobin S/Total Hemoglobin DF Ratio; Blood,
71858-5,Hemoglobin S/Hemoglobin.total,Hemoglobin S/Total Hemoglobin DF Ratio; Blood (HPLC),
71859-3,Hemoglobin S/Hemoglobin.total,Hemoglobin S/Total Hemoglobin DF Ratio; Blood (elect),
7186-0,Cat hair Ab.IgE,Cat Hair IgE,
71860-1,Hemoglobin M/Hemoglobin.total,Hemoglobin M/Total Hemoglobin DF Ratio; Blood,
71861-9,Hemoglobin Lepore/Hemoglobin.total,Hemoglobin Lepore/Total Hemoglobin DF Ratio; Blood,
71862-7,Hemoglobin H/Hemoglobin.total,Hemoglobin H/Total Hemoglobin DF Ratio; Blood (elect),
71863-5,Hemoglobin F/Hemoglobin.total,Hemoglobin F/Total Hemoglobin DF Ratio; Blood (Kleihauer-Betke),
71864-3,Hemoglobin F/Hemoglobin.total,Hemoglobin F/Total Hemoglobin DF Ratio; Blood (HPLC),
71865-0,Hemoglobin F/Hemoglobin.total,Hemoglobin F/Total Hemoglobin DF Ratio; Blood (elect),
71866-8,Hemoglobin E/Hemoglobin.total,Hemoglobin E/Total Hemoglobin DF Ratio; Blood (HPLC),
71867-6,Hemoglobin D/Hemoglobin.total,Hemoglobin D/Total Hemoglobin DF Ratio; Blood (HPLC),
71868-4,Hemoglobin D/Hemoglobin.total,Hemoglobin D/Total Hemoglobin DF Ratio; Blood,
71869-2,Hemoglobin C/Hemoglobin.total,Hemoglobin C/Total Hemoglobin DF Ratio; Blood (HPLC),
718-7,Hemoglobin,Hemoglobin; Blood,200000.001.000
71870-0,Hemoglobin C/Hemoglobin.total,Hemoglobin C/Total Hemoglobin DF Ratio; Blood,
71871-8,Hemoglobin Barts/Hemoglobin.total,Hemoglobin Barts/Total Hemoglobin DF Ratio; Blood,
71872-6,Hemoglobin A2/Hemoglobin.total,Hemoglobin A2/Total Hemoglobin DF Ratio; Blood,
71873-4,Hemoglobin A2/Hemoglobin.total,Hemoglobin A2/Total Hemoglobin DF Ratio; Blood (HPLC),
71874-2,Hemoglobin A2/Hemoglobin.total,Hemoglobin A2/Total Hemoglobin DF Ratio; Blood (elect),
71875-9,Hemoglobin A1c/Hemoglobin.total,Hemoglobin A1c/Total Hemoglobin DF Ratio; Blood,100000.250.000
71876-7,Hemoglobin A/Hemoglobin.total,Hemoglobin A/Total Hemoglobin DF Ratio; Blood,
71877-5,Hemoglobin A/Hemoglobin.total,Hemoglobin A/Total Hemoglobin; Blood,
7187-8,Catfish Ab.IgE,Catfish IgE,
71878-3,Hemoglobin A/Hemoglobin.total,Hemoglobin A/Total Hemoglobin; Blood (elect),
71879-1,Methemoglobin/Hemoglobin.total,Methemoglobin/Total Hemoglobin; Blood Venous,
71880-9,Methemoglobin/Hemoglobin.total,Methemoglobin/Total Hemoglobin; Blood Mixed Venous,
71881-7,Methemoglobin/Hemoglobin.total,Methemoglobin/Total Hemoglobin; Blood Capillary,
71882-5,Methemoglobin/Hemoglobin.total,Methemoglobin/Total Hemoglobin DF Ratio; Blood Arterial,
71883-3,Methemoglobin/Hemoglobin.total,Methemoglobin/Total Hemoglobin DF Ratio; Blood,
71884-1,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Venous,
71885-8,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Mixed Venous,
7188-6,Catfish basophil bound Ab,Catfish Basophil Bound antibody; Blood,
71886-6,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Cord Venous,
71887-4,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Cord Arterial,
71888-2,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Capillary,
71889-0,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood Arterial,
71890-8,Carboxyhemoglobin/Hemoglobin.total,Carboxyhemoglobin/Total Hemoglobin DF Ratio; Blood,
7189-4,Typhaceae sp Ab.IgE,Cattail IgE,
7190-2,Brassica oleracea var botrytis Ab.IgG,Cauliflower IgG,
7191-0,Brassica oleracea var botrytis basophil bound Ab,Cauliflower Basophil Bound antibody; Blood,
7192-8,Cedar dust Ab.IgE,Cedar Dust IgE,
7193-6,Juniperus sabinoides Ab.IgG,Mountain Juniper IgG,
7194-4,Juniperus sabinoides basophil bound Ab,Mountain Juniper Basophil Bound antibody; Blood,
719-5,Hemoglobin,Hemoglobin; CSF,
7195-1,Juniperus virginiana Ab.IgE,Red Cedar IgE,
7196-9,Tamarix spp Ab.IgE,Saltcedar IgE,
7197-7,Apium graveolens Ab.IgG,Celery IgG,
7198-5,Apium graveolens basophil bound Ab,Celery Basophil Bound antibody; Blood,
7199-3,Cephalosporine mold Ab.IgE,Cephalosporine Mold IgE,
7200-9,Chaetomium globosum Ab.IgE,Chaetomium globosum IgE,300001.256.000
7201-7,Cheese american Ab.IgE,American Cheese IgE,
7202-5,Cheese american Ab.IgG,American Cheese IgG,
720-3,Hemoglobin.Free,Hemoglobin Free; Plasma,
7203-3,Cheese blue Ab.IgE,Blue Cheese IgE,
7204-1,Cheese cheddar type Ab.IgG,Cheddar Cheese IgG,
7205-8,Cheese cheddar type basophil bound Ab,Cheddar Cheese Type Basophil Bound antibody; Blood,
7206-6,Cheese cottage Ab.IgE,Cottage Cheese IgE,
7207-4,Cheese cottage Ab.IgG,Cottage Cheese IgG,
7208-2,Cheese cream basophil bound Ab,Cream Cheese Basophil Bound antibody; Blood,
7209-0,Cheese mozzarella Ab.IgE,Mozzarella Cheese IgE,
7210-8,Cheese mozzarella Ab.IgG,Mozzarella Cheese IgG,
721-1,Hemoglobin.free,Hemoglobin.Free,
7211-6,Cheese mozzarella basophil bound Ab,Mozzarella Cheese Basophil Bound antibody; Blood,
7212-4,Cheese parmesan Ab.IgE,Parmesan Cheese IgE,
7213-2,Cheese parmesan basophil bound Ab,Parmesan Cheese Basophil Bound antibody; Blood,
7214-0,Cheese roquefort Ab.IgE,Roquefort Cheese IgE,
7215-7,Cheese swiss Ab.IgE,Swiss Cheese IgE,
7216-5,Cheese swiss Ab.IgG,Swiss Cheese IgG,
7217-3,Prunus avium Ab.IgG,Cherry IgG,
7218-1,Prunus avium basophil bound Ab,Cherry Basophil Bound antibody; Blood,
7220-7,Aesculus hippocastanum Ab.IgE,Horse Chestnut IgE,
7221-5,Chewing gum Ab.IgE,Chewing Gum IgE,
7222-3,Chicken Ab.IgG,Chicken IgG,
72223-1,Yeast,Yeast; Automated,
7223-1,Chicken basophil bound Ab,Chicken Basophil Bound antibody; Blood,
7224-9,Chicken feather Ab.IgG,Chicken Feather IgG,
7225-6,Cichorium intybus Ab.IgE,Chicory IgE,
7226-4,Sapium sebiferum Ab.IgE,Chinese Tallow Tree IgE,
7227-2,Chocolate basophil bound Ab,Chocolate Basophil Bound antibody; Blood,
72280-1,Rh immune globulin expiration,Rh Immune Globulin Expiration,
722-9,Hemoglobin,Hemoglobin; Pleural Fluid,
7229-8,Cinnamomum spp Ab.IgG,Cinnamon IgG,
7230-6,Cladosporium herbarum Ab.IgG,Cladosporium herbarum IgG,
7231-4,Cladosporium herbarum basophil bound Ab,Cladosporium herbarum Basophil Bound antibody; Blood,
72314-8,Th-To Ab.IgG,Th-To Ab.IgG; IA,
72318-9,Centromere protein A Ab.IgG,Centromere Protein A Ab IgG,
7232-2,Ruditapes spp Ab.IgG,Clam IgG,
7233-0,Ruditapes spp basophil bound Ab,Clam Basophil Bound antibody; Blood,
72332-0,Nucleated cells/100 round cells,Nucleated Cells/100 Round Cells; Prostatic Fluid; Maunal Count,
72337-9,Protein S Ag,Protein S Ag; IA,
7234-8,Syzygium aromaticum Ab.IgE,Clove IgE,
7235-5,Syzygium aromaticum Ab.IgG,Clove IgG,
7236-3,Clover Ab.IgE,Clover IgE,
723-7,Hemoglobin,Hemoglobin; Peritoneal Fluid,
7237-1,Cockatoo Ab.IgE,Cockatoo IgE,
7238-9,Xanthium commune Ab.IgG,Cocklebur IgG,
7239-7,Xanthium commune basophil bound Ab,Cocklebur Basophil Bound antibody; Blood,
7240-5,Cocos nucifera Ab.IgG,Coconut IgG,
7241-3,Cocos nucifera basophil bound Ab,Coconut Basophil Bound antibody; Blood,
7242-1,Gadus morhua basophil bound Ab,Codfish Basophil Bound antibody; Blood,
72421-1,Bacterial vancomycin resistance vanB gene,Vancomycin Resistance vanB Gene,
7243-9,Coffee bean Ab.IgE,Coffee Bean IgE,
7244-7,Cola Ab.IgE,Cola IgE,
724-5,Hemoglobin,Hemoglobin; Synovial Fluid,
7245-4,Cola Ab.IgG,Cola IgG,
72459-1,JWH-018 4+5-hydroxypentyl,JWH-018 4+5-hydroxypentyl; Confirm,
72460-9,JWH-073 3-hydroxybutyl,JWH-073 3-hydroxybutyl; Confirm,
72461-7,JWH-018 Pentanoate Metabolite,JWH-018 Pentanoate Metabolite; Urine,
7246-2,Cola nut basophil bound Ab,Cola Nut Basophil Bound antibody; Blood,
72462-5,JWH-200 4-Hydroxyindole metabolite,JWH-200 4-Hydroxyindole metabolite; Urine,
7247-0,Zea mays basophil bound Ab,Corn Basophil Bound antibody; Blood,
72474-0,JWH-122 5-hydroxypentyl,JWH-122 5-hydroxypentyl; Urine; Confirm,
72486-4,Laboratory director name,Laboratory Director Name,
7248-8,Zea mays pollen Ab.IgE,Cultivated Corn Pollen IgE,
7249-6,Cornish hen basophil bound Ab,Cornish Hen Basophil Bound antibody; Blood,
7250-4,Cotton gin dust Ab.IgE,Cotton Gin Dust IgE,
7251-2,Cotton linters Ab.IgE,Cotton Linters IgE,
725-2,Hemoglobin,Hemoglobin; Urine,
7252-0,Cotton linters basophil bound Ab,Cotton Linters Basophil Bound antibody; Blood,
72520-0,FLT3 gene.p.D835+I836,FLT3 gene.p.D835+I836,
7253-8,Cottonseed Ab.IgG,Cottonseed IgG,
7254-6,Populus nigra Ab.IgE,Black Cottonwood IgE,
7255-3,Populus fremontii Ab.IgE,Western Cottonwood IgE,
72569-7,Cholinesterase^dibucaine/Cholinesterase,Cholinesterase dibucaine/Cholinesterase,
72575-4,Macroprolactin/Prolactin,Macroprolactin/Prolactin,
7257-9,Cow epithelium Ab.IgE,Cow Epithelium IgE,
7258-7,Cow milk Ab.IgE,Cow Milk IgE,
7259-5,Cow milk basophil bound Ab,Cow Milk Basophil Bound antibody; Blood,
726-0,Hemoglobin,Hemoglobin,
7260-3,Cancer pagurus Ab.IgG,Crab IgG,
72607-5,Streptococcus agalactiae,Streptococcus agalactiae; Vag+Rectum),
72608-3,Apixaban,Apixaban,
7261-1,Cancer pagurus basophil bound Ab,Crab Basophil Bound antibody; Blood,
72623-2,Infliximab Ab,Infliximab Ab,
72624-0,Rivaroxaban,Rivaroxaban,
72625-7,Dabigatran,Dabigatran,
7262-9,Vaccinium oxycoccos Ab.IgE,Cranberry IgE,300001.629.000
7263-7,Vaccinium oxycoccos Ab.IgG,Cranberry IgG,
7264-5,Vaccinium oxycoccos basophil bound Ab,Cranberry Basophil Bound antibody; Blood,
72648-9,Glucose.serum-glucose.synv fld,Glucose Serum/ Glucose Synovial Fld,
72649-7,Glucose.serum-glucose.perition fld,Glucose Serum/ Glucose Perition Fld,
72650-5,Glucose.serum-glucose.pericard fld,Glucose Serum/ Glucose Pericardal Fld,
72651-3,Glucose.serum-glucose.plr fld,Glucose Serum/ Glucose Pleural Fld,
7265-2,Astacus astacus Ab.IgE,Crawfish IgE,
7266-0,Cricket Ab.IgE,Cricket IgE,
7267-8,Cryptococcus terreus Ab.IgE,Cryptococcus terreus IgE,
7268-6,Cucumis sativus Ab.IgG,Cucumber IgG,
7269-4,Cucumis sativus basophil bound Ab,Cucumber Basophil Bound antibody; Blood,
7270-2,Curry Ab.IgE,Curry IgE,
7271-0,Curvularia sp Ab.IgE,Curvularia IgE,
7272-8,Taxodium distichum Ab.IgE,Bald Cypress IgE,
7273-6,Dahlia sp Ab.IgE,Dahlia IgE,
7274-4,Bellis perennis Ab.IgE,Daisy IgE,
7275-1,Phoenix canariensis pollen Ab.IgE,Date Pollen IgE,
7276-9,Dermatophagoides farinae Ab.IgG,Dermatophagoides farinae IgG,
7277-7,Dermatophagoides farinae basophil bound Ab,Dermatophagoides farinae Basophil Bound antibody; Blood,
727-8,Hemoglobin distribution width,Hemoglobin Distribution Width; Blood,
7278-5,Dermatophagoides pteronyssinus Ab.IgG,Dermatophagoides pteronyssinus IgG,
72787-5,6-Beta naltrexone,6-Beta Naltrexone; Confirm,
7279-3,Dermatophagoides pteronyssinus basophil bound Ab,Dermatophagoides pteronyssinus Basophil Bound antibody; Blood,
7280-1,Anethum graveolens Ab.IgE,Dill IgE,
72806-3,JWH-073 carboxylated,JWH-073 Carboxylated; Urine; Confirm,
72808-9,JWH-018 carboxylated,JWH-018 Carboxylated; Confirm,
7281-9,Anethum graveolens Ab.IgG,Dill IgG,
7282-7,Discase Ab.IgE,Discase IgE,
7283-5,Rumex crispus basophil bound Ab,Yellow Dockweed Basophil Bound antibody; Blood,
72836-0,Bacterial vancomycin resistance vanC2+vanC3 genes,Vancomycin Resistance vanC2+vanC3 Genes,
72837-8,Bacterial vancomycin resistance vanC1 gene,Vancomycin Resistance vanC1 Gene,
7284-3,Dog dander Ab.IgG,Dog Dander IgG,
7285-0,Dog epithelium Ab.IgG,Dog Epithelium IgG,
728-6,Hypochromia,Hypochromia; Blood,200000.016.320
7286-8,Dog epithelium basophil bound Ab,Dog Epithelium Basophil Bound antibody; Blood,
72873-3,Estradiol,Estradiol; High Sensitivity,
7287-6,Anthemis cotula Ab.IgE,Dog Fennel IgE,
7288-4,Dogwood pollen Ab.IgE,Dogwood Pollen IgE,
7289-2,Duck feather Ab.IgG,Duck Feather IgG,
72893-1,Doripenem,"Doripenem, KB",
72894-9,Telavancin,"Telavancin, MIC",
72897-2,Xanthine,Xanthine; Urine,
72899-8,Isoleucine+Leucine,Isoleucine+Leucine,
72-9,Cefatrizine,"Cefatrizine, MIC",
7290-0,Egg white basophil bound Ab,Egg White Basophil Bound antibody; Blood,
72903-8,Urea,Urea; Bld,
72904-6,Formate,Formate; Blood,
7291-8,Egg whole Ab.IgE,Whole Egg IgE,300001.634.000
7292-6,Egg whole Ab.IgG,Whole Egg IgG,
7293-4,Egg whole basophil bound Ab,Whole Egg Basophil Bound antibody; Blood,
729-4,Leukocytes other,Leukocytes Other; Blood,200000.012.310
7294-2,Egg yolk Ab.IgG,Egg Yolk IgG,
7295-9,Egg yolk basophil bound Ab,Egg Yolk Basophil Bound antibody; Blood,
7296-7,Solanum melongena Ab.IgE,Eggplant IgE,
7297-5,Solanum melongena Ab.IgG,Eggplant IgG,
7298-3,Sambucus nigra Ab.IgG,Elderberry IgG,
7301-5,Ulmus americana basophil bound Ab,White Elm Basophil Bound antibody; Blood,
730-2,Leukocytes other/100 leukocytes,Leukocytes Other/100 Leukocytes; Blood,200000.012.120
7302-3,Ulmus pumila Ab.IgE,Chinese Elm IgE,
7304-9,Cichorium endivia Ab.IgE,Endive IgE,
7305-6,Cichorium endivia Ab.IgG,Endive IgG,
7307-2,Epidermophyton floccosum Ab.IgE,Epidermophyton floccosum IgE,
7308-0,Esterase Ab.IgE,Esterase IgE,
7309-8,Ficus benjamina Ab.IgE,Weeping Fig IgE,
731-0,Lymphocytes,Lymphocytes; Blood,200000.011.200
7310-6,Pseudotsuga taxifolia Ab.IgE,Douglas Fir IgE,
7311-4,Fish Ab.IgE,Fish IgE,
7312-2,Linum usitatissimum Ab.IgE,Flax IgE,
7313-0,Ctenocephalides sp Ab.IgE,Flea IgE,
7314-8,Ctenocephalides sp Ab.IgG,Flea IgG,
7315-5,Ctenocephalides sp basophil bound Ab,Flea Basophil Bound antibody; Blood,
7316-3,Flounder Ab.IgE,Flounder IgE,
7317-1,Flounder Ab.IgG,Flounder IgG,
7318-9,Flounder basophil bound Ab,Flounder Basophil Bound antibody; Blood,
7319-7,Chrysops flavidus (whole body) Ab.IgE,Deer Fly IgE,
7320-5,Tabanus spp Ab.IgG,Horse Fly IgG,
7321-3,Musca domestica basophil bound Ab,Housefly Basophil Bound antibody; Blood,
7322-1,Formaldehyde basophil bound Ab,Formaldehyde Basophil Bound antibody; Blood,
7323-9,Fruit Ab.IgE,Fruit IgE,
7324-7,Fusarium culmorum Ab.IgG,Fusarium culmorum IgG,
7325-4,Fusarium moniliforme Ab.IgG,Fusarium moniliforme IgG,
7326-2,Fusarium oxysporum Ab.IgE,Fusarium oxysporum IgE,
7327-0,Fusarium solani Ab.IgE,Fusarium solani IgE,
732-8,Lymphocytes,Lymphocytes; Blood,200000.012.230
7328-8,Fusarium solani Ab.IgG,Fusarium solani IgG,
7330-4,Allium sativum Ab.IgG,Garlic IgG,
7331-2,Allium sativum basophil bound Ab,Garlic Basophil Bound antibody; Blood,
7332-0,Gelatin Ab.IgE,Gelatin IgE,
7333-8,Geotrichum candidum Ab.IgE,Geotrichum candidum IgE,
7334-6,Gerbil epithelium Ab.IgE,Gerbil Epithelium IgE,
7335-3,Zingiber officinale Ab.IgE,Ginger IgE,
733-6,Lymphocytes.variant,Lymphocytes Variant;  Microscopic,
7336-1,Zingiber officinale Ab.IgG,Ginger IgG,
7337-9,Gladiolus sp Ab.IgE,Gladiolus IgE,
7338-7,Gluten Ab.IgG,Gluten IgG,
7339-5,Gnat whole body Ab.IgE,Gnat Whole Body IgE,
7340-3,Goat milk Ab.IgE,Goat Milk IgE,300001.574.000
7341-1,Goat milk Ab.IgG,Goat Milk IgG,
7342-9,Solidago virgaurea Ab.IgG,Goldenrod IgG,
7343-7,Solidago virgaurea basophil bound Ab,Goldenrod Basophil Bound antibody; Blood,
734-4,Lymphocytes.variant,Lymphocytes Variant; Manual,200000.012.232
7344-5,Goose feather Ab.IgG,Goose Feather IgG,
7345-2,Grain Ab.IgE,Grain IgE,
7346-0,Grain dust Ab.IgE,Grain Dust IgE,
7347-8,Grain mill dust Ab.IgE,Grain Mill Dust IgE,
7348-6,Vitis vinifera Ab.IgG,Grape IgG,
7349-4,Grape raisin basophil bound Ab,Grape Raisin Basophil Bound antibody; Blood,
7350-2,Citrus paradisis Ab.IgG,Grapefruit IgG,
735-1,Lymphocytes.variant/100 leukocytes,Lymphocytes Variant/100 Leukocytes; Manual,
7351-0,Citrus paradisis basophil bound Ab,Grapefruit Basophil Bound antibody; Blood,
7353-6,Cynodon dactylon Ab.IgG,Bermuda Grass IgG,
7354-4,Cynodon dactylon basophil bound Ab,Bermuda Grass Basophil Bound antibody; Blood,
7355-1,Poa annua Ab.IgE,Annual Blue Grass  IgE,
7356-9,Poa compressa Ab.IgE,Canadian Blue Grass IgE,
73576-1,Anion gap 4,Anion Gap 4; Venous Cord Bld,
73577-9,Anion gap 4,Anion Gap 4; Arterial Cord Bld,
73578-7,Anion gap 4,Anion Gap 4; Venous,
73579-5,Anion gap 4,Anion Gap 4; Mixed Venous Bld,
73580-3,Anion gap 4,Anion Gap 4; Capillary,
73581-1,Anion gap 4,Anion Gap 4; Arterial Bld,
73582-9,Anion gap 4,Anion Gap 4; Bld,
7358-5,Poa pratensis basophil bound Ab,Kentucky Blue Grass Basophil Bound antibody; Blood,
7359-3,Festuca elatior basophil bound Ab,Meadow Fescue Basophil Bound antibody; Blood,
7360-1,Bouteloua gracilis Ab.IgE,Gramma Grass  IgE,
73602-5,Ceftolozane+Tazobactam,Ceftolozane+Tazobactam,
73607-4,Tizoxanide,"Tizoxanide, MIC",
73608-2,Tedizolid,"Tedizolid, MIC",
73609-0,Solithromycin,"Solithromycin, MIC",
73611-6,Rifaximin,"Rifaximin, MIC",
73612-4,Razupenem,"Razupenem, MIC",
73616-5,Omadacycline,"Omadacycline, MIC",
73617-3,Nitazoxanide,"Nitazoxanide, MIC",
7361-9,Sorghum halepense basophil bound Ab,Johnson Grass Basophil Bound antibody; Blood,
73619-9,Iclaprim,"Iclaprim, MIC",
73620-7,Finafloxacin,"Finafloxacin, MIC",
73621-5,Fidaxomicin,"Fidaxomicin, MIC",
73622-3,Faropenem,"Faropenem, MIC",
73624-9,Ceftolozane+Tazobactam,"Ceftolozane+Tazobactam, MIC",
73625-6,Ceftazidime+Avibactam,"Ceftazidime+Avibactam, MIC",
73626-4,Ceftaroline+Avibactam,"Ceftaroline+Avibactam, MIC",
7362-7,Grass koehlers Ab.IgE,Koehlers Grass  IgE,
73627-2,Ceftaroline,"Ceftaroline, MIC",
73628-0,Besifloxacin,"Besifloxacin, MIC",
73629-8,Tizoxanide,"Tizoxanide, KB",
73630-6,Telavancin,"Telavancin, KB",
73631-4,Tedizolid,"Tedizolid, KB",
73632-2,Solithromycin,"Solithromycin, KB",
